# File generated fom CXRO data
# found in https://henke.lbl.gov/optical_constants/asf.html
#S 89 Ac
#UF1ADD 0.0
#N 3
#L PhotonEnergy[eV]  f1  f2
    30000.0000     85.380000      5.147720
#S 44 Ru
#UF1ADD 0.0
#N 3
#L PhotonEnergy[eV]  f1  f2
       10.0000  -9999.000000      1.519190
       10.1617  -9999.000000      1.514380
       10.3261  -9999.000000      1.514860
       10.4931  -9999.000000      1.543350
       10.6628  -9999.000000      1.572380
       10.8353  -9999.000000      1.601950
       11.0105  -9999.000000      1.632070
       11.1886  -9999.000000      1.662770
       11.3696  -9999.000000      1.703200
       11.5535  -9999.000000      1.796140
       11.7404  -9999.000000      1.892470
       11.9303  -9999.000000      1.984410
       12.1232  -9999.000000      2.080830
       12.3193  -9999.000000      2.181920
       12.5186  -9999.000000      2.287930
       12.7210  -9999.000000      2.399080
       12.9268  -9999.000000      2.515000
       13.1359  -9999.000000      2.632740
       13.3483  -9999.000000      2.755990
       13.5642  -9999.000000      2.885000
       13.7836  -9999.000000      3.020060
       14.0066  -9999.000000      3.161440
       14.2331  -9999.000000      3.291390
       14.4633  -9999.000000      3.422410
       14.6972  -9999.000000      3.558640
       14.9350  -9999.000000      3.700290
       15.1765  -9999.000000      3.847580
       15.4220  -9999.000000      4.000730
       15.6714  -9999.000000      4.157220
       15.9249  -9999.000000      4.316270
       16.1825  -9999.000000      4.481400
       16.4442  -9999.000000      4.652850
       16.7102  -9999.000000      4.830860
       16.9805  -9999.000000      5.015680
       17.2551  -9999.000000      5.195920
       17.5342  -9999.000000      5.359760
       17.8178  -9999.000000      5.528760
       18.1060  -9999.000000      5.703090
       18.3988  -9999.000000      5.882920
       18.6964  -9999.000000      6.068420
       18.9988  -9999.000000      6.218280
       19.3061      2.362900      6.349630
       19.6184      2.490840      6.483740
       19.9357      2.621310      6.620700
       20.2581      2.758330      6.760540
       20.5858      2.907080      6.903340
       20.9187      3.081590      7.049150
       21.2571      3.270350      7.164660
       21.6009      3.457780      7.242790
       21.9503      3.632720      7.321770
       22.3053      3.797930      7.401610
       22.6661      3.965660      7.482330
       23.0327      4.136970      7.563920
       23.4052      4.325830      7.646410
       23.7838      4.525980      7.708660
       24.1685      4.724180      7.759570
       24.5594      4.915260      7.810820
       24.9566      5.117880      7.862400
       25.3602      5.339160      7.914330
       25.7704      5.608520      7.966600
       26.1872      5.897430      7.899540
       26.6108      6.155350      7.795860
       27.0412      6.341830      7.693540
       27.4786      6.523750      7.592570
       27.9230      6.693750      7.482820
       28.3747      6.850380      7.336900
       28.8336      6.972840      7.193830
       29.3000      7.074840      7.053540
       29.7739      7.162840      6.915990
       30.2554      7.244900      6.781130
       30.7448      7.314500      6.642150
       31.2421      7.369250      6.469270
       31.7474      7.389660      6.300890
       32.2609      7.385780      6.136890
       32.7827      7.360300      5.977160
       33.3129      7.313900      5.821590
       33.8517      7.246640      5.670200
       34.3992      7.157900      5.523050
       34.9556      7.045700      5.379730
       35.5210      6.908960      5.240900
       36.0955      6.745410      5.107550
       36.6793      6.559290      4.977610
       37.2726      6.336240      4.841480
       37.8754      6.059240      4.700410
       38.4880      5.717260      4.567000
       39.1106      5.298800      4.446430
       39.7431      4.775290      4.329040
       40.0039      4.510090      4.282090
       40.5878      3.748930      4.225750
       40.9979      3.099860      4.305230
       41.3041      2.516480      4.499920
       41.5802      2.075410      4.781320
       42.2527      1.034430      5.724790
       42.8360      0.043810      6.677150
       43.1761     -0.109399      8.153690
       43.7675      0.133196      9.552990
       44.2033      0.522509     10.436300
       44.6702      1.007960     11.147300
       45.2616      1.615350     11.891000
       45.7285      2.041400     12.280000
       46.1020      2.273250     12.597200
       46.7245      2.662970     13.252000
       47.1292      3.012340     13.755000
       47.6272      3.552720     14.279000
       48.1564      4.192270     14.710400
       48.9353      5.144690     15.127900
       48.9968      5.217490     15.161000
       49.4948      5.762330     15.303900
       50.0551      6.354660     15.464600
       50.5175      6.779620     15.495500
       50.9325      7.109010     15.567700
       51.7563      7.732720     15.762800
       52.5934      8.405260     15.972600
       53.4441      9.134820     16.159600
       54.3085      9.908140     16.314600
       55.1869     10.706600     16.376400
       56.0795     11.505800     16.378100
       56.9865     12.359600     16.296400
       57.9082     13.189600     16.050900
       58.8448     13.883400     15.780400
       59.7966     14.550100     15.514400
       60.7638     15.200000     15.252900
       61.7466     15.828800     14.862400
       62.7453     16.389300     14.480800
       63.7601     16.938100     14.124700
       64.7914     17.545500     13.672400
       65.8394     18.052200     13.169500
       66.9043     18.495600     12.629100
       67.9864     18.874700     12.092900
       69.0860     19.235900     11.575500
       70.2034     19.592800     10.958200
       71.3389     19.789500     10.364100
       72.4927     19.977900      9.837490
       73.6652     20.180600      9.237690
       74.8567     20.300300      8.663310
       76.0675     20.371100      8.086140
       77.2978     20.395500      7.545030
       78.5480     20.384900      7.004140
       79.8185     20.350100      6.502050
       81.1095     20.295700      6.001020
       82.4214     20.203300      5.525070
       83.7545     20.085900      5.058940
       85.1091     19.947500      4.631970
       86.4857     19.771000      4.166230
       87.8845     19.559300      3.745880
       89.3060     19.300900      3.371200
       90.7504     19.019700      3.034610
       92.2183     18.728100      2.754490
       93.7098     18.438100      2.502610
       95.2255     18.151000      2.299160
       96.7657     17.865400      2.120660
       98.3308     17.580800      1.961860
       99.9212     17.305000      1.845750
      101.5370     17.038900      1.745520
      103.1800     16.785700      1.680200
      104.8490     16.544500      1.626160
      106.5440     16.319000      1.602820
      108.2680     16.120100      1.579810
      110.0190     15.935100      1.559580
      111.7980     15.758000      1.542300
      113.6060     15.585900      1.525210
      115.4440     15.416900      1.514110
      117.3110     15.251000      1.511620
      119.2090     15.084100      1.510750
      121.1370     14.926700      1.529410
      123.0960     14.777500      1.548310
      125.0870     14.631800      1.575980
      127.1100     14.496600      1.611620
      129.1660     14.370500      1.648050
      131.2550     14.250700      1.685970
      133.3780     14.135500      1.725020
      135.5350     14.024600      1.764980
      137.7280     13.917900      1.808310
      139.9550     13.815700      1.852860
      142.2190     13.717300      1.897850
      144.5190     13.622300      1.943900
      146.8570     13.529900      1.990320
      149.2320     13.439600      2.037430
      151.6460     13.351200      2.085660
      154.0980     13.264500      2.135560
      156.5910     13.180500      2.186960
      159.1240     13.099300      2.239590
      161.6970     13.021400      2.291080
      164.3130     12.943900      2.342460
      166.9700     12.868800      2.395000
      169.6710     12.797600      2.446940
      172.4150     12.725400      2.491840
      175.2040     12.653100      2.537560
      178.0380     12.581100      2.584120
      180.9170     12.506800      2.621640
      183.8430     12.429800      2.659440
      186.8170     12.349300      2.697770
      189.8380     12.267000      2.732800
      192.9090     12.180300      2.764060
      196.0290     12.086500      2.795680
      199.2000     11.989400      2.827630
      202.4220     11.886700      2.855430
      205.6960     11.775700      2.883500
      209.0230     11.659300      2.911850
      212.4030     11.535800      2.937850
      215.8390     11.402500      2.963210
      219.3300     11.268700      2.988790
      222.8770     11.124700      3.004120
      226.4820     10.961100      3.009490
      230.1450     10.779200      3.014880
      233.8680     10.578000      3.020250
      237.6500     10.354200      3.015520
      241.4940     10.099800      3.010800
      245.4000      9.813560      3.006090
      249.3690      9.492470      3.007710
      253.4030      9.129860      3.010870
      257.5010      8.719040      3.014040
      261.6660      8.251400      3.028030
      265.8980      7.688850      3.050310
      270.1990      7.025240      3.072760
